route,cost
"['Warehouse', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', 'Warehouse']",241.5741666666666
"['Warehouse', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",256.95333333333326
"['Warehouse', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Botany Junction', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",301.28374999999994
"['Warehouse', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Botany Junction', 'Four Square Cockle Bay', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",348.4174999999999
"['Warehouse', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Botany Junction', 'Four Square Cockle Bay', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Four Square Alberton', 'Warehouse']",406.6283333333331
"['Warehouse', ""Pak 'n Save Ormiston"", 'New World Ormiston', 'Four Square Botany Junction', ""Pak 'n Save Botany"", 'Warehouse']",250.6304166666666
"['Warehouse', ""Pak 'n Save Ormiston"", 'New World Ormiston', 'Four Square Botany Junction', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', 'Warehouse']",257.4804166666667
"['Warehouse', ""Pak 'n Save Ormiston"", 'New World Ormiston', 'Four Square Botany Junction', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', 'Four Square Ellerslie', 'Warehouse']",283.3758333333333
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Stonefields', 'Warehouse']",195.49583333333342
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Stonefields', 'New World Remuera', 'Warehouse']",201.10375000000002
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Stonefields', 'Four Square Ellerslie', 'New World Remuera', 'Warehouse']",221.89416666666665
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Stonefields', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'New World Remuera', 'Warehouse']",253.18208333333334
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Stonefields', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'New World Remuera', 'Four Square Botany Junction', 'Warehouse']",352.82
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'Warehouse']",130.48249999999993
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'New World Stonefields', 'Warehouse']",186.56458333333333
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'New World Stonefields', ""Pak 'n Save Glen Innes"", 'Warehouse']",222.4108333333332
"['Warehouse', 'Four Square Alberton', 'New World Remuera', 'Four Square Ellerslie', 'New World Stonefields', ""Pak 'n Save Glen Innes"", 'Warehouse']",249.35249999999994
"['Warehouse', 'Four Square Alberton', 'New World Remuera', 'Four Square Ellerslie', 'New World Stonefields', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'Warehouse']",276.4912500000001
"['Warehouse', 'Four Square Alberton', 'New World Remuera', 'Four Square Ellerslie', 'New World Stonefields', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'Four Square St Heliers', 'Four Square Botany Junction', 'Warehouse']",397.39000000000004
"['Warehouse', 'Four Square Ellerslie', 'Warehouse']",103.22416666666676
"['Warehouse', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",118.60333333333344
"['Warehouse', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Remuera', 'New World Eastridge', 'Four Square St Heliers', 'Warehouse']",289.5500000000002
"['Warehouse', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Remuera', 'New World Eastridge', 'Four Square St Heliers', 'New World Stonefields', 'Four Square Pakuranga Heights', 'Warehouse']",352.6833333333336
"['Warehouse', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Remuera', 'New World Eastridge', 'Four Square St Heliers', 'New World Stonefields', 'Four Square Pakuranga Heights', 'Four Square Botany Junction', 'Warehouse']",401.41916666666685
"['Warehouse', 'Four Square St Heliers', 'Warehouse']",183.5275
"['Warehouse', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'Warehouse']",198.1749999999999
"['Warehouse', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'Four Square Alberton', 'Warehouse']",253.70083333333338
"['Warehouse', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",258.81958333333347
"['Warehouse', 'Four Square Ellerslie', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",271.9437500000002
"['Warehouse', 'Four Square Ellerslie', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'New World Stonefields', 'New World Eastridge', 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",313.11375000000015
"['Warehouse', 'Four Square Botany Junction', 'Four Square Ellerslie', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'New World Stonefields', 'New World Eastridge', 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",407.43916666666695
"['Warehouse', 'Four Square Pakuranga Heights', 'Warehouse']",154.1833333333335
"['Warehouse', 'Four Square Pakuranga Heights', 'New World Botany', 'Warehouse']",204.44833333333347
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Botany"", 'New World Botany', ""Pak 'n Save Ormiston"", 'Warehouse']",245.57750000000019
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Botany Junction', ""Pak 'n Save Ormiston"", 'Warehouse']",259.79416666666674
"['Warehouse', 'Four Square Pakuranga Heights', 'Four Square Cockle Bay', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Botany Junction', ""Pak 'n Save Ormiston"", 'Warehouse']",305.4120833333333
"['Warehouse', 'Four Square Cockle Bay', 'Warehouse']",229.52958333333328
"['Warehouse', 'Four Square Cockle Bay', 'New World Howick', 'Warehouse']",232.82416666666649
"['Warehouse', 'Four Square Botany Junction', 'Warehouse']",158.02041666666673
"['Warehouse', 'New World Mt Roskill', 'Warehouse']",32.83958333333332
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",72.25
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'Warehouse']",120.10791666666667
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'Four Square Ellerslie', 'Warehouse']",173.5275
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'Four Square Ellerslie', 'New World Stonefields', 'Warehouse']",229.6095833333334
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'Four Square Ellerslie', 'New World Stonefields', 'New World Remuera', 'Warehouse']",235.2175
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'Four Square Ellerslie', 'New World Stonefields', 'New World Remuera', 'Four Square Pakuranga Heights', 'Warehouse']",313.3966666666667
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'Four Square Ellerslie', 'New World Stonefields', 'New World Remuera', 'Four Square Pakuranga Heights', 'Four Square Botany Junction', 'Warehouse']",362.13249999999994
"['Warehouse', 'New World Remuera', 'Warehouse']",102.94624999999999
"['Warehouse', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'Warehouse']",122.11124999999998
"['Warehouse', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",146.87166666666675
"['Warehouse', 'New World Remuera', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",170.30583333333342
"['Warehouse', 'New World Remuera', 'New World Stonefields', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",201.0225000000001
"['Warehouse', 'New World Eastridge', 'Warehouse']",149.95625
"['Warehouse', 'New World Eastridge', 'New World Remuera', 'Warehouse']",159.40375
"['Warehouse', 'New World Eastridge', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'Warehouse']",178.56875
"['Warehouse', 'New World Stonefields', 'Warehouse']",146.1820833333335
"['Warehouse', 'New World Stonefields', 'New World Remuera', 'Warehouse']",151.79000000000008
"['Warehouse', 'New World Stonefields', 'New World Eastridge', 'New World Remuera', 'Warehouse']",195.20833333333348
"['Warehouse', 'New World Stonefields', 'Four Square St Heliers', 'New World Eastridge', 'New World Remuera', 'Warehouse']",224.09958333333358
"['Warehouse', 'New World Stonefields', ""Pak 'n Save Glen Innes"", 'Four Square St Heliers', 'New World Eastridge', 'New World Remuera', 'Warehouse']",242.7250000000001
"['Warehouse', 'New World Stonefields', ""Pak 'n Save Glen Innes"", 'Four Square St Heliers', 'New World Eastridge', 'Four Square Ellerslie', 'New World Remuera', 'Warehouse']",277.34333333333336
"['Warehouse', 'Four Square Alberton', 'New World Stonefields', ""Pak 'n Save Glen Innes"", 'Four Square St Heliers', 'New World Eastridge', 'Four Square Ellerslie', 'New World Remuera', 'Warehouse']",304.6016666666666
"['Warehouse', 'New World Howick', 'Warehouse']",207.065
"['Warehouse', 'New World Howick', 'Four Square Cockle Bay', 'New World Botany', 'Warehouse']",254.30083333333351
"['Warehouse', 'New World Howick', 'Four Square Cockle Bay', 'New World Botany', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', 'Four Square Botany Junction', 'Warehouse']",328.2358333333334
"['Warehouse', 'New World Botany', 'Warehouse']",188.34291666666678
"['Warehouse', 'New World Botany', ""Pak 'n Save Botany"", ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'Warehouse']",245.11125000000007
"['Warehouse', 'New World Ormiston', 'Warehouse']",170.1870833333335
"['Warehouse', 'New World Ormiston', 'Four Square Botany Junction', 'Warehouse']",181.57958333333346
"['Warehouse', 'New World Ormiston', 'New World Botany', 'Four Square Pakuranga Heights', 'Four Square Cockle Bay', 'Four Square Botany Junction', ""Pak 'n Save Ormiston"", 'Warehouse']",351.09749999999997
"['Warehouse', 'New World Ormiston', 'New World Botany', 'Four Square Pakuranga Heights', 'Four Square Cockle Bay', 'Four Square Botany Junction', ""Pak 'n Save Ormiston"", 'Four Square Ellerslie', 'Warehouse']",390.62708333333325
"['Warehouse', 'New World Ormiston', 'New World Botany', 'Four Square Pakuranga Heights', 'Four Square Cockle Bay', 'Four Square Botany Junction', ""Pak 'n Save Ormiston"", 'Four Square Ellerslie', 'Four Square Alberton', 'Warehouse']",442.06041666666647
"['Warehouse', ""Pak 'n Save Royal Oak"", 'Warehouse']",60.860833333333254
"['Warehouse', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",85.62124999999999
"['Warehouse', 'Four Square St Heliers', 'Four Square Ellerslie', 'Four Square Alberton', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",309.30458333333326
"['Warehouse', 'Four Square St Heliers', 'Four Square Ellerslie', 'Four Square Alberton', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",345.67749999999995
"['Warehouse', 'Four Square St Heliers', 'New World Eastridge', 'Four Square Ellerslie', 'Four Square Alberton', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",369.68750000000006
"['Warehouse', 'Four Square Botany Junction', 'Four Square St Heliers', 'New World Eastridge', 'Four Square Ellerslie', 'Four Square Alberton', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",457.4516666666668
"['Warehouse', ""Pak 'n Save Sylvia Park"", 'Warehouse']",145.13416666666674
"['Warehouse', ""Pak 'n Save Sylvia Park"", 'New World Eastridge', 'Warehouse']",196.24875000000023
"['Warehouse', ""Pak 'n Save Sylvia Park"", 'New World Stonefields', 'New World Eastridge', 'Warehouse']",213.97375000000017
"['Warehouse', ""Pak 'n Save Sylvia Park"", 'New World Stonefields', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'Warehouse']",237.38000000000017
"['Warehouse', ""Pak 'n Save Sylvia Park"", 'New World Stonefields', ""Pak 'n Save Glen Innes"", 'Four Square St Heliers', 'New World Eastridge', 'Warehouse']",261.4904166666668
"['Warehouse', 'Four Square Botany Junction', ""Pak 'n Save Sylvia Park"", 'New World Stonefields', ""Pak 'n Save Glen Innes"", 'Four Square St Heliers', 'New World Eastridge', 'Warehouse']",333.8537500000001
"['Warehouse', ""Pak 'n Save Botany"", 'Warehouse']",193.86499999999998
"['Warehouse', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', 'Warehouse']",200.7150000000001
"['Warehouse', ""Pak 'n Save Botany"", 'Four Square Cockle Bay', 'Four Square Pakuranga Heights', 'Warehouse']",246.4550000000002
"['Warehouse', ""Pak 'n Save Botany"", 'Four Square Cockle Bay', 'New World Howick', 'Four Square Pakuranga Heights', 'Warehouse']",257.80916666666667
"['Warehouse', ""Pak 'n Save Botany"", 'Four Square Cockle Bay', 'New World Howick', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Warehouse']",302.9712499999998
"['Warehouse', ""Pak 'n Save Botany"", 'Four Square Cockle Bay', 'New World Howick', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Warehouse']",301.1283333333332
"['Warehouse', ""Pak 'n Save Botany"", 'Four Square Botany Junction', 'Four Square Cockle Bay', 'New World Howick', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Warehouse']",350.3774999999998
"['Warehouse', ""Pak 'n Save Ormiston"", 'Warehouse']",174.55375
"['Warehouse', ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'Warehouse']",185.94625
"['Warehouse', ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'New World Ormiston', ""Pak 'n Save Botany"", 'Four Square Cockle Bay', 'Four Square Pakuranga Heights', 'Warehouse']",311.9233333333335
"['Warehouse', ""Pak 'n Save Glen Innes"", 'Warehouse']",166.76583333333326
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'Warehouse']",193.90458333333342
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'New World Remuera', 'Warehouse']",203.3520833333334
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'New World Remuera', 'Four Square Ellerslie', 'Warehouse']",230.57208333333344
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'New World Remuera', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",245.9512500000001
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'New World Remuera', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Four Square Alberton', 'Warehouse']",304.1620833333333
"['Warehouse', 'Four Square Botany Junction', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'New World Remuera', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Four Square Alberton', 'Warehouse']",386.5383333333333
"['Warehouse', 'New World Birkenhead', 'Four Square Lancaster', ""Pak 'n Save Wairau Road"", 'New World Milford', 'Warehouse']",252.93874999999989
"['Warehouse', 'New World Birkenhead', 'Four Square Lancaster', ""Pak 'n Save Wairau Road"", 'New World Milford', 'New World Metro Shore City', 'Warehouse']",269.72458333333304
"['Warehouse', 'New World Birkenhead', 'Four Square Lancaster', ""Pak 'n Save Wairau Road"", 'New World Milford', 'New World Metro Shore City', 'New World Metro Queen St', 'Warehouse']",296.6908333333331
"['Warehouse', 'New World Metro Shore City', 'New World Milford', ""Pak 'n Save Wairau Road"", 'New World Birkenhead', 'Warehouse']",254.0341666666667
"['Warehouse', ""Pak 'n Save Wairau Road"", 'New World Milford', 'Warehouse']",190.64375000000015
"['Warehouse', ""Pak 'n Save Wairau Road"", 'New World Milford', 'New World Metro Shore City', 'New World Victoria Park', 'Warehouse']",228.4800000000001
"['Warehouse', ""Pak 'n Save Wairau Road"", 'New World Milford', 'New World Metro Shore City', 'New World Victoria Park', 'New World Metro Queen St', 'Warehouse']",250.8424999999999
"['Warehouse', 'Four Square Torbay', ""Pak 'n Save Wairau Road"", 'New World Milford', 'New World Metro Shore City', 'New World Victoria Park', 'New World Metro Queen St', 'Warehouse']",351.7091666666664
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", 'Warehouse']",203.53666666666646
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", ""Pak 'n Save Wairau Road"", 'Warehouse']",234.36500000000004
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", ""Pak 'n Save Wairau Road"", 'New World Milford', 'Warehouse']",262.6320833333334
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", ""Pak 'n Save Wairau Road"", 'New World Milford', 'Four Square Lancaster', 'Warehouse']",326.70416666666665
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", 'Four Square Torbay', ""Pak 'n Save Wairau Road"", 'New World Milford', 'Four Square Lancaster', 'Warehouse']",396.64374999999995
"['Warehouse', ""Pak 'n Save Albany"", 'New World Albany', 'New World Browns Bay', 'Warehouse']",253.22375000000002
"['Warehouse', 'New World Browns Bay', 'Four Square Torbay', 'Warehouse']",253.71749999999992
"['Warehouse', 'New World Long Bay', 'Four Square Torbay', 'New World Browns Bay', 'New World Albany', ""Pak 'n Save Albany"", 'Warehouse']",300.7487499999999
"['Warehouse', 'New World Long Bay', 'Four Square Torbay', 'New World Browns Bay', 'New World Albany', ""Pak 'n Save Albany"", ""Pak 'n Save Wairau Road"", 'Warehouse']",331.57708333333346
"['Warehouse', ""Pak 'n Save Mt Albert"", 'Four Square Alberton', 'New World Victoria Park', 'New World Metro Queen St', 'New World Metro Shore City', 'New World Birkenhead', 'Four Square Lancaster', 'Warehouse']",337.76958333333346
"['Warehouse', ""Pak 'n Save Mt Albert"", 'Four Square Alberton', 'New World Victoria Park', 'New World Metro Queen St', 'New World Metro Shore City', 'New World Birkenhead', 'Four Square Lancaster', 'Four Square Torbay', 'Warehouse']",442.8116666666668
"['Warehouse', 'New World Victoria Park', 'Four Square Alberton', 'Warehouse']",125.97583333333326
"['Warehouse', 'New World Victoria Park', 'New World Metro Queen St', 'Four Square Alberton', 'Warehouse']",148.33791666666656
"['Warehouse', 'New World Metro Queen St', 'New World Victoria Park', 'New World Metro Shore City', 'Four Square Alberton', ""Pak 'n Save Mt Albert"", 'Warehouse']",233.9008333333331
"['Warehouse', 'New World Devonport', 'New World Metro Shore City', 'New World Milford', ""Pak 'n Save Wairau Road"", 'Warehouse']",284.6420833333334
"['Warehouse', 'New World Devonport', 'New World Metro Shore City', 'New World Milford', ""Pak 'n Save Wairau Road"", 'New World Birkenhead', 'Warehouse']",327.78250000000014
"['Warehouse', 'New World Devonport', 'New World Metro Shore City', 'New World Milford', ""Pak 'n Save Wairau Road"", 'Four Square Lancaster', 'New World Birkenhead', 'Warehouse']",352.6466666666669
"['Warehouse', 'New World Devonport', 'New World Metro Shore City', 'New World Milford', ""Pak 'n Save Wairau Road"", 'Four Square Lancaster', 'New World Birkenhead', 'Four Square Torbay', 'Warehouse']",478.77625000000023
"['Warehouse', 'New World Birkenhead', 'Four Square Lancaster', 'Warehouse']",196.73499999999999
"['Warehouse', 'New World Birkenhead', 'Four Square Lancaster', ""Pak 'n Save Wairau Road"", 'Warehouse']",224.6716666666665
"['Warehouse', 'New World Birkenhead', 'Four Square Lancaster', 'New World Milford', 'New World Metro Shore City', ""Pak 'n Save Wairau Road"", 'New World Albany', 'Warehouse']",351.8329166666665
"['Warehouse', 'New World Birkenhead', 'Four Square Lancaster', 'New World Milford', 'New World Metro Shore City', ""Pak 'n Save Wairau Road"", 'New World Albany', 'Four Square Torbay', 'Warehouse']",417.4433333333333
"['Warehouse', 'Four Square Torbay', 'New World Metro Shore City', 'New World Milford', ""Pak 'n Save Wairau Road"", 'Four Square Lancaster', 'New World Birkenhead', 'New World Metro Queen St', 'Warehouse']",423.0883333333334
"['Warehouse', 'Four Square Lancaster', ""Pak 'n Save Wairau Road"", 'New World Milford', 'Warehouse']",237.9324999999999
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", 'New World Browns Bay', 'New World Milford', 'Warehouse']",282.31125
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", 'New World Browns Bay', 'New World Milford', 'New World Metro Shore City', 'Warehouse']",299.0970833333332
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", 'Four Square Torbay', 'New World Browns Bay', 'New World Milford', 'New World Metro Shore City', 'Warehouse']",334.6995833333333
"['Warehouse', 'New World Albany', ""Pak 'n Save Albany"", 'Four Square Torbay', 'New World Browns Bay', 'New World Milford', 'New World Metro Shore City', 'Four Square Lancaster', 'Warehouse']",407.76333333333355
"['Warehouse', ""Pak 'n Save Albany"", 'New World Browns Bay', 'Warehouse']",239.63375
"['Warehouse', ""Pak 'n Save Albany"", 'New World Browns Bay', 'Four Square Torbay', 'Warehouse']",274.69041666666664
"['Warehouse', ""Pak 'n Save Albany"", 'New World Albany', 'New World Browns Bay', 'Four Square Torbay', 'Warehouse']",288.2804166666666
"['Warehouse', 'New World Browns Bay', 'New World Long Bay', 'Warehouse']",256.6612499999998
"['Warehouse', 'Four Square Torbay', 'New World Long Bay', 'Warehouse']",246.77583333333322
"['Warehouse', 'New World Long Bay', 'Four Square Torbay', 'New World Browns Bay', 'Warehouse']",265.61583333333346
"['Warehouse', 'New World Long Bay', 'Four Square Torbay', 'New World Browns Bay', 'New World Albany', 'Warehouse']",287.79374999999993
"['Warehouse', 'New World Long Bay', 'Four Square Torbay', 'New World Browns Bay', ""Pak 'n Save Albany"", 'New World Albany', 'New World Milford', 'Four Square Lancaster', 'Warehouse']",411.42875
"['Warehouse', 'New World Long Bay', 'Four Square Torbay', 'New World Browns Bay', ""Pak 'n Save Albany"", 'New World Albany', 'New World Milford', 'Four Square Lancaster', 'Four Square Alberton', 'Warehouse']",439.81583333333316
"['Warehouse', ""Pak 'n Save Mt Albert"", 'Warehouse']",48.880416666666676
"['Warehouse', 'Four Square Alberton', ""Pak 'n Save Mt Albert"", 'Warehouse']",76.66708333333334
"['Warehouse', 'New World Victoria Park', 'Four Square Alberton', ""Pak 'n Save Mt Albert"", 'Warehouse']",135.51166666666666
"['Warehouse', 'New World Metro Queen St', 'New World Devonport', 'New World Metro Shore City', 'New World Victoria Park', 'Four Square Alberton', ""Pak 'n Save Mt Albert"", 'Warehouse']",313.2987499999999
"['Warehouse', 'New World Metro Queen St', 'Four Square Lancaster', 'New World Devonport', 'New World Metro Shore City', 'New World Victoria Park', 'Four Square Alberton', ""Pak 'n Save Mt Albert"", 'Warehouse']",385.51958333333334
"['Warehouse', 'New World Metro Queen St', 'Four Square Torbay', 'Four Square Lancaster', 'New World Devonport', 'New World Metro Shore City', 'New World Victoria Park', 'Four Square Alberton', ""Pak 'n Save Mt Albert"", 'Warehouse']",495.7262499999999
"['Warehouse', 'Four Square Alberton', 'Warehouse']",67.13124999999992
"['Warehouse', 'New World Victoria Park', 'Warehouse']",97.58874999999999
"['Warehouse', 'New World Victoria Park', 'New World Metro Queen St', 'Warehouse']",119.95124999999982
"['Warehouse', ""Pak 'n Save Mt Albert"", 'New World Victoria Park', 'New World Metro Queen St', 'Warehouse']",147.5470833333333
"['Warehouse', 'New World Metro Queen St', 'Warehouse']",100.5891666666665
"['Warehouse', 'New World Metro Queen St', 'Four Square Alberton', 'Warehouse']",128.97583333333327
"['Warehouse', 'New World Metro Queen St', 'Four Square Alberton', ""Pak 'n Save Mt Albert"", 'Warehouse']",138.51166666666668
"['Warehouse', 'New World Victoria Park', 'New World Metro Queen St', 'Four Square Alberton', ""Pak 'n Save Mt Albert"", 'Warehouse']",157.87375
"['Warehouse', 'New World Devonport', 'Warehouse']",206.28041666666675
"['Warehouse', 'New World Devonport', 'New World Metro Shore City', 'Warehouse']",224.535
"['Warehouse', 'New World Devonport', 'New World Metro Shore City', 'New World Milford', 'Warehouse']",257.01958333333346
"['Warehouse', 'New World Devonport', 'New World Metro Shore City', 'New World Milford', 'New World Victoria Park', 'Warehouse']",278.0695833333335
"['Warehouse', 'New World Devonport', 'New World Metro Shore City', 'New World Milford', 'New World Victoria Park', 'Four Square Alberton', 'Warehouse']",306.45666666666676
"['Warehouse', 'New World Devonport', 'New World Metro Shore City', 'New World Milford', 'New World Victoria Park', 'New World Metro Queen St', 'Four Square Alberton', 'Warehouse']",328.81875
"['Warehouse', 'New World Devonport', 'New World Metro Shore City', 'New World Milford', 'New World Birkenhead', 'New World Victoria Park', 'New World Metro Queen St', 'Four Square Alberton', 'Warehouse']",379.6683333333333
"['Warehouse', 'Four Square Torbay', 'New World Devonport', 'New World Metro Shore City', 'New World Milford', 'New World Birkenhead', 'New World Victoria Park', 'New World Metro Queen St', 'Four Square Alberton', 'Warehouse']",496.8929166666666
"['Warehouse', 'New World Birkenhead', 'Warehouse']",156.63499999999996
"['Warehouse', 'New World Birkenhead', 'New World Victoria Park', 'Warehouse']",177.685
"['Warehouse', 'New World Birkenhead', 'New World Metro Queen St', 'New World Victoria Park', 'Warehouse']",204.2895833333334
"['Warehouse', 'New World Birkenhead', 'New World Metro Queen St', 'New World Victoria Park', ""Pak 'n Save Mt Albert"", 'Warehouse']",226.8779166666666
"['Warehouse', 'New World Birkenhead', 'New World Metro Queen St', 'New World Victoria Park', 'Four Square Alberton', ""Pak 'n Save Mt Albert"", 'Warehouse']",242.21250000000015
"['Warehouse', 'New World Birkenhead', 'Four Square Lancaster', 'New World Metro Queen St', 'New World Victoria Park', 'Four Square Alberton', ""Pak 'n Save Mt Albert"", 'Warehouse']",282.31291666666664
"['Warehouse', 'New World Birkenhead', 'Four Square Lancaster', 'New World Milford', 'New World Metro Queen St', 'New World Victoria Park', 'Four Square Alberton', ""Pak 'n Save Mt Albert"", 'Warehouse']",323.2404166666666
"['Warehouse', 'Four Square Torbay', 'New World Birkenhead', 'Four Square Lancaster', 'New World Milford', 'New World Metro Queen St', 'New World Victoria Park', 'Four Square Alberton', ""Pak 'n Save Mt Albert"", 'Warehouse']",453.76708333333335
"['Warehouse', 'New World Metro Shore City', 'Warehouse']",150.7866666666665
"['Warehouse', 'New World Metro Shore City', 'New World Milford', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Albany"", 'Warehouse']",264.4758333333332
"['Warehouse', 'New World Metro Shore City', 'New World Milford', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Albany"", 'Four Square Torbay', 'Warehouse']",334.41541666666666
"['Warehouse', 'Four Square Lancaster', 'Warehouse']",181.72874999999996
"['Warehouse', 'Four Square Lancaster', ""Pak 'n Save Wairau Road"", 'Warehouse']",209.66541666666652
"['Warehouse', 'Four Square Lancaster', ""Pak 'n Save Wairau Road"", 'New World Metro Shore City', 'Warehouse']",235.93958333333305
"['Warehouse', 'Four Square Lancaster', ""Pak 'n Save Wairau Road"", 'New World Milford', 'New World Metro Shore City', 'Warehouse']",254.71833333333308
"['Warehouse', 'Four Square Lancaster', ""Pak 'n Save Wairau Road"", 'New World Milford', 'New World Metro Shore City', 'New World Victoria Park', 'Warehouse']",275.76874999999984
