Route,Time,Demand,Cost,MainfreightCost
"['Warehouse', 'Four Square Botany Junction', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'New World Botany', 'Four Square Cockle Bay', 'New World Howick', 'Four Square Pakuranga Heights', 'Warehouse']",143.30920000000006,16,358.27300000000014,3000
"['Warehouse', 'New World Remuera', 'New World Stonefields', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Warehouse']",108.8262,16,272.0655,3000
"['Warehouse', 'New World Remuera', 'New World Stonefields', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Four Square Botany Junction', 'Warehouse']",152.09280000000004,16,380.2320000000001,3000
"['Warehouse', 'New World Eastridge', 'New World Remuera', 'New World Stonefields', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Warehouse']",115.3416,15,288.35400000000004,3000
"['Warehouse', 'New World Eastridge', 'New World Remuera', 'New World Stonefields', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'Warehouse']",148.30780000000001,16,370.76950000000005,3000
"['Warehouse', 'New World Howick', 'Four Square Cockle Bay', 'New World Botany', 'Warehouse']",119.66440000000009,7,299.16100000000023,3000
"['Warehouse', 'Four Square Ellerslie', 'New World Howick', 'Four Square Cockle Bay', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Botany Junction', 'New World Ormiston', 'Warehouse']",148.90220000000005,16,372.25550000000015,3000
"['Warehouse', 'New World Botany', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', 'Four Square Ellerslie', 'New World Remuera', 'Warehouse']",125.24359999999996,14,313.10899999999987,3000
"['Warehouse', 'New World Botany', 'New World Ormiston', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', 'Four Square Ellerslie', 'New World Remuera', 'Warehouse']",149.50639999999996,16,373.76599999999985,3000
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Botany"", 'New World Botany', ""Pak 'n Save Ormiston"", 'Warehouse']",114.67720000000006,16,286.69300000000015,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'New World Botany', 'New World Howick', 'Warehouse']",130.949,14,327.37250000000006,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'New World Botany', 'Four Square Cockle Bay', 'New World Howick', 'Four Square St Heliers', 'Warehouse']",174.2886000000001,16,435.7215000000002,3000
"['Warehouse', ""Pak 'n Save Botany"", 'New World Botany', ""Pak 'n Save Ormiston"", 'Warehouse']",109.11840000000004,15,272.7960000000001,3000
"['Warehouse', 'Four Square Botany Junction', ""Pak 'n Save Glen Innes"", 'Four Square St Heliers', 'New World Eastridge', 'New World Remuera', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",163.57020000000006,16,408.92550000000017,3000
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'Four Square Ellerslie', ""Pak 'n Save Sylvia Park"", 'Four Square Pakuranga Heights', 'Four Square Cockle Bay', 'Four Square Botany Junction', 'Warehouse']",168.72999999999996,16,421.8249999999999,3000
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Botany"", 'New World Botany', 'New World Ormiston', 'Warehouse']",112.58140000000006,12,281.4535000000002,3000
"['Warehouse', 'Four Square St Heliers', 'Four Square Pakuranga Heights', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Botany Junction', 'New World Ormiston', 'Warehouse']",148.77880000000005,13,371.9470000000001,3000
"['Warehouse', 'Four Square St Heliers', 'New World Stonefields', 'Four Square Pakuranga Heights', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Botany Junction', 'New World Ormiston', 'Warehouse']",161.39440000000008,16,403.48600000000016,3000
"['Warehouse', 'Four Square Cockle Bay', 'New World Howick', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Pakuranga Heights', 'Four Square St Heliers', 'Four Square Ellerslie', 'Warehouse']",169.38659999999987,16,423.46649999999966,3000
"['Warehouse', 'Four Square Botany Junction', 'Four Square Cockle Bay', 'New World Howick', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Pakuranga Heights', 'Four Square St Heliers', 'Four Square Ellerslie', 'Warehouse']",177.19379999999992,16,442.9844999999998,3000
"['Warehouse', 'New World Eastridge', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'New World Stonefields', 'New World Remuera', 'Four Square Alberton', 'Warehouse']",134.25719999999998,15,335.643,3000
"['Warehouse', ""Pak 'n Save Royal Oak"", ""Pak 'n Save Sylvia Park"", 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",87.80099999999996,13,219.5024999999999,3000
"['Warehouse', ""Pak 'n Save Royal Oak"", ""Pak 'n Save Sylvia Park"", 'New World Stonefields', 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",101.0462,16,252.6155,3000
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'Warehouse']",113.0594,10,282.6485,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'New World Stonefields', 'Four Square St Heliers', 'New World Eastridge', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'Four Square Botany Junction', 'Warehouse']",192.73899999999998,16,481.8474999999999,3000
"['Warehouse', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'Four Square Ellerslie', 'New World Remuera', 'Warehouse']",111.05939999999998,9,277.64849999999996,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'Four Square Pakuranga Heights', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",131.52360000000013,16,328.8090000000003,3000
"['Warehouse', 'New World Remuera', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Warehouse']",79.312,9,198.28,3000
"['Warehouse', 'New World Remuera', 'New World Stonefields', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Warehouse']",89.042,12,222.60500000000002,3000
"['Warehouse', 'New World Howick', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Warehouse']",121.3358,10,303.33950000000004,3000
"['Warehouse', 'New World Howick', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",127.9178,14,319.79449999999997,3000
"['Warehouse', 'New World Howick', 'Four Square Cockle Bay', 'Four Square Botany Junction', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",165.40760000000006,15,413.5190000000002,3000
"['Warehouse', 'Four Square St Heliers', 'New World Howick', 'Four Square Cockle Bay', 'Four Square Botany Junction', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",192.91860000000005,16,482.29650000000015,3000
"['Warehouse', ""Pak 'n Save Royal Oak"", 'New World Stonefields', 'New World Remuera', 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",99.54420000000005,14,248.86050000000012,3000
"['Warehouse', ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'New World Botany', 'New World Howick', 'Warehouse']",126.96179999999995,12,317.40449999999987,3000
"['Warehouse', ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'New World Botany', 'Four Square Cockle Bay', 'New World Howick', 'Warehouse']",135.77059999999997,13,339.4264999999999,3000
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'Four Square Ellerslie', 'New World Remuera', 'Four Square Pakuranga Heights', 'Warehouse']",130.33280000000005,13,325.8320000000001,3000
"['Warehouse', 'Four Square Alberton', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'New World Stonefields', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Warehouse']",130.57420000000008,15,326.4355000000002,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Pakuranga Heights', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'New World Stonefields', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Warehouse']",153.57619999999994,16,383.9404999999999,3000
"['Warehouse', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', 'New World Remuera', 'Warehouse']",98.3514,5,245.87849999999997,3000
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'New World Remuera', 'Warehouse']",105.91480000000003,10,264.7870000000001,3000
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'Warehouse']",114.31400000000002,14,285.785,3000
"['Warehouse', 'Four Square St Heliers', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'Warehouse']",144.48760000000001,15,361.21900000000005,3000
"['Warehouse', 'Four Square St Heliers', 'Four Square Pakuranga Heights', 'Four Square Botany Junction', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'Warehouse']",173.95199999999997,15,434.87999999999994,3000
"['Warehouse', 'Four Square St Heliers', 'Four Square Pakuranga Heights', 'Four Square Cockle Bay', 'Four Square Botany Junction', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'Warehouse']",197.0983999999999,16,492.7459999999998,3000
"['Warehouse', 'Four Square Cockle Bay', 'New World Howick', ""Pak 'n Save Botany"", 'New World Ormiston', 'Four Square Botany Junction', 'Warehouse']",137.18919999999991,12,342.9729999999998,3000
"['Warehouse', 'Four Square Cockle Bay', 'New World Howick', ""Pak 'n Save Botany"", 'New World Ormiston', 'Four Square Botany Junction', 'New World Mt Roskill', 'Warehouse']",148.2743999999999,15,370.68599999999975,3000
"['Warehouse', 'Four Square Cockle Bay', 'New World Howick', ""Pak 'n Save Botany"", 'New World Ormiston', 'Four Square Botany Junction', 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",168.5595999999999,16,421.3989999999997,3000
"['Warehouse', 'Four Square Botany Junction', ""Pak 'n Save Ormiston"", 'New World Botany', 'Four Square Pakuranga Heights', 'Warehouse']",112.14740000000008,10,280.3685000000002,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'New World Botany', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', 'Warehouse']",128.4646,13,321.1615,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'New World Botany', 'Four Square Pakuranga Heights', 'New World Stonefields', 'Four Square Ellerslie', 'Warehouse']",138.2378,16,345.5945,3000
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'New World Remuera', 'New World Stonefields', 'Four Square Ellerslie', 'Four Square Botany Junction', 'Warehouse']",153.19600000000003,15,382.99000000000007,3000
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'New World Remuera', 'New World Stonefields', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'Four Square Botany Junction', 'Warehouse']",165.48879999999997,16,413.7219999999999,3000
"['Warehouse', 'New World Remuera', 'New World Eastridge', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",92.07200000000003,11,230.1800000000001,3000
"['Warehouse', 'New World Howick', 'Four Square Cockle Bay', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', 'Warehouse']",122.0932000000001,11,305.23300000000023,3000
"['Warehouse', 'New World Howick', 'Four Square Cockle Bay', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', ""Pak 'n Save Royal Oak"", 'Warehouse']",130.9004000000001,15,327.25100000000026,3000
"['Warehouse', 'New World Botany', 'Four Square Botany Junction', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', ""Pak 'n Save Royal Oak"", 'Warehouse']",129.38600000000002,14,323.4650000000001,3000
"['Warehouse', 'New World Botany', 'Four Square Botany Junction', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",138.79059999999996,15,346.9764999999999,3000
"['Warehouse', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'New World Botany', 'New World Howick', 'Four Square Pakuranga Heights', 'Warehouse']",128.90820000000005,15,322.27050000000014,3000
"['Warehouse', ""Pak 'n Save Botany"", 'New World Botany', 'New World Ormiston', 'Four Square Botany Junction', 'Warehouse']",111.69099999999999,11,279.22749999999996,3000
"['Warehouse', ""Pak 'n Save Glen Innes"", 'New World Eastridge', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",104.0942,12,260.2355,3000
"['Warehouse', 'Four Square Pakuranga Heights', 'New World Stonefields', ""Pak 'n Save Royal Oak"", 'Warehouse']",96.38619999999996,8,240.9654999999999,3000
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'New World Stonefields', ""Pak 'n Save Royal Oak"", 'Warehouse']",106.6638,13,266.6595,3000
"['Warehouse', 'Four Square Botany Junction', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'New World Stonefields', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'Warehouse']",139.45400000000006,16,348.63500000000016,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'New World Botany', 'Four Square Pakuranga Heights', ""Pak 'n Save Royal Oak"", 'Warehouse']",125.64200000000007,16,314.1050000000002,3000
"['Warehouse', 'New World Eastridge', 'Four Square St Heliers', 'New World Stonefields', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",106.85619999999999,12,267.1405,3000
"['Warehouse', 'New World Howick', 'Four Square Cockle Bay', ""Pak 'n Save Botany"", 'Four Square Botany Junction', 'Warehouse']",124.27360000000006,10,310.68400000000014,3000
"['Warehouse', 'New World Howick', 'Four Square Cockle Bay', ""Pak 'n Save Botany"", ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'Warehouse']",136.4464000000001,16,341.1160000000002,3000
"['Warehouse', 'Four Square Ellerslie', 'New World Botany', ""Pak 'n Save Botany"", 'New World Ormiston', 'Four Square Botany Junction', 'New World Mt Roskill', 'Warehouse']",133.32019999999991,15,333.3004999999998,3000
"['Warehouse', ""Pak 'n Save Royal Oak"", 'Four Square Ellerslie', 'New World Remuera', 'New World Eastridge', 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",112.08880000000002,15,280.22200000000004,3000
"['Warehouse', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Botany Junction', 'Four Square Pakuranga Heights', 'Four Square St Heliers', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",166.25839999999994,16,415.64599999999984,3000
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', 'Four Square Pakuranga Heights', 'Warehouse']",95.33080000000007,5,238.32700000000017,3000
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'Four Square Pakuranga Heights', 'Warehouse']",104.97500000000004,9,262.4375000000001,3000
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'New World Stonefields', 'Four Square Pakuranga Heights', 'Warehouse']",118.73240000000007,12,296.8310000000002,3000
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'New World Stonefields', ""Pak 'n Save Glen Innes"", 'Four Square Pakuranga Heights', 'Warehouse']",134.3532000000001,16,335.8830000000002,3000
"['Warehouse', 'Four Square Alberton', 'New World Remuera', 'Four Square St Heliers', 'New World Botany', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",166.75400000000002,16,416.88500000000005,3000
"['Warehouse', 'Four Square Alberton', 'New World Remuera', 'Four Square St Heliers', 'New World Botany', 'Four Square Botany Junction', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",180.18100000000007,16,450.45250000000016,3000
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",98.98320000000002,11,247.45800000000006,3000
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",110.06820000000008,14,275.1705000000002,3000
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Botany Junction', 'Warehouse']",114.04259999999995,1,285.10649999999987,3000
"['Warehouse', 'Four Square Pakuranga Heights', 'Four Square Cockle Bay', 'New World Howick', ""Pak 'n Save Botany"", 'New World Ormiston', 'Four Square Botany Junction', 'Warehouse']",142.09419999999994,13,355.23549999999983,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Ormiston', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",115.54720000000003,9,288.8680000000001,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Howick', 'Four Square Cockle Bay', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",150.86800000000008,16,377.1700000000002,3000
"['Warehouse', 'New World Botany', 'Four Square Pakuranga Heights', 'New World Stonefields', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",128.04779999999994,14,320.11949999999985,3000
"['Warehouse', 'New World Botany', 'Four Square Pakuranga Heights', 'New World Stonefields', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",132.8546,15,332.1365,3000
"['Warehouse', 'New World Botany', 'Four Square Cockle Bay', 'Four Square Pakuranga Heights', 'New World Stonefields', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",154.67900000000003,16,386.6975000000001,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Botany', 'Four Square Cockle Bay', 'Four Square Pakuranga Heights', 'New World Stonefields', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",161.13760000000013,16,402.84400000000034,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'New World Ormiston', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Botany Junction', 'New World Mt Roskill', 'Warehouse']",152.77579999999992,16,381.9394999999998,3000
"['Warehouse', ""Pak 'n Save Royal Oak"", 'Four Square Ellerslie', 'New World Stonefields', 'New World Remuera', 'Four Square Botany Junction', 'New World Mt Roskill', 'Warehouse']",139.3772,14,348.443,3000
"['Warehouse', ""Pak 'n Save Royal Oak"", 'Four Square Ellerslie', 'New World Stonefields', 'New World Remuera', 'New World Ormiston', 'Four Square Botany Junction', 'New World Mt Roskill', 'Warehouse']",149.88559999999998,16,374.71399999999994,3000
"['Warehouse', ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",116.71959999999999,13,291.799,3000
"['Warehouse', ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",123.49520000000007,14,308.73800000000017,3000
"['Warehouse', ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",141.20840000000004,15,353.0210000000001,3000
"['Warehouse', ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",154.65439999999992,16,386.6359999999998,3000
"['Warehouse', 'Four Square Alberton', 'New World Remuera', ""Pak 'n Save Glen Innes"", 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",121.11900000000003,16,302.79750000000007,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'Four Square Botany Junction', 'Four Square Cockle Bay', 'New World Stonefields', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",185.22619999999998,16,463.06549999999993,3000
"['Warehouse', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",115.21280000000002,13,288.03200000000004,3000
"['Warehouse', 'New World Botany', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",152.704,16,381.76000000000005,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Botany', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",159.16260000000008,16,397.9065000000002,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Pakuranga Heights', 'Warehouse']",85.492,2,213.73000000000002,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'Warehouse']",93.99779999999996,3,234.99449999999987,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'New World Stonefields', 'Four Square Pakuranga Heights', 'Warehouse']",104.666,6,261.665,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'New World Stonefields', ""Pak 'n Save Sylvia Park"", 'Four Square Pakuranga Heights', 'Warehouse']",114.886,11,287.215,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'New World Stonefields', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Sylvia Park"", 'Four Square Pakuranga Heights', 'Warehouse']",134.6702,15,336.6755,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'New World Stonefields', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Sylvia Park"", 'Four Square Pakuranga Heights', 'Four Square Botany Junction', 'Warehouse']",157.26339999999993,15,393.15849999999983,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'New World Stonefields', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", ""Pak 'n Save Sylvia Park"", 'Four Square Pakuranga Heights', 'Four Square Botany Junction', 'Warehouse']",172.68200000000002,16,431.70500000000004,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Ormiston', 'New World Remuera', 'New World Mt Roskill', 'Warehouse']",119.59100000000001,8,298.9775,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'New World Remuera', 'New World Mt Roskill', 'Warehouse']",126.37460000000002,14,315.9365,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'Four Square Pakuranga Heights', 'New World Remuera', 'New World Mt Roskill', 'Warehouse']",138.1962,15,345.4905,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'Four Square Pakuranga Heights', 'Four Square Ellerslie', 'New World Remuera', 'New World Mt Roskill', 'Warehouse']",145.54720000000003,16,363.8680000000001,3000
"['Warehouse', 'Four Square Ellerslie', 'New World Howick', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Pakuranga Heights', 'Warehouse']",128.25600000000003,14,320.6400000000001,3000
"['Warehouse', 'Four Square Ellerslie', 'New World Howick', 'Four Square Cockle Bay', ""Pak 'n Save Botany"", 'New World Botany', 'Four Square Pakuranga Heights', 'Warehouse']",136.98160000000004,15,342.45400000000006,3000
"['Warehouse', 'New World Botany', ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'Warehouse']",106.44560000000004,9,266.1140000000001,3000
"['Warehouse', 'Four Square Alberton', 'New World Botany', ""Pak 'n Save Botany"", ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'Warehouse']",128.1092,16,320.27299999999997,3000
"['Warehouse', 'Four Square Ellerslie', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'Warehouse']",104.63740000000004,9,261.5935000000001,3000
"['Warehouse', 'Four Square Ellerslie', ""Pak 'n Save Sylvia Park"", 'New World Ormiston', ""Pak 'n Save Ormiston"", 'Warehouse']",114.41919999999999,14,286.04799999999994,3000
"['Warehouse', 'Four Square Ellerslie', ""Pak 'n Save Sylvia Park"", 'Four Square Pakuranga Heights', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'Warehouse']",126.54720000000007,15,316.3680000000002,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', ""Pak 'n Save Sylvia Park"", 'Four Square Pakuranga Heights', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'Warehouse']",138.8312,16,347.07800000000003,3000
"['Warehouse', 'Four Square Botany Junction', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",134.11200000000005,16,335.2800000000001,3000
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Royal Oak"", 'Warehouse']",97.15619999999996,10,242.8904999999999,3000
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Botany"", ""Pak 'n Save Royal Oak"", 'Warehouse']",102.71499999999999,11,256.78749999999997,3000
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Botany"", 'New World Botany', 'New World Ormiston', ""Pak 'n Save Royal Oak"", 'Warehouse']",130.5616,16,326.40399999999994,3000
"['Warehouse', 'Four Square Ellerslie', ""Pak 'n Save Ormiston"", 'New World Ormiston', 'Four Square Botany Junction', 'Warehouse']",110.249,9,275.6225,3000
"['Warehouse', 'Four Square Ellerslie', ""Pak 'n Save Sylvia Park"", 'Four Square Pakuranga Heights', ""Pak 'n Save Ormiston"", 'New World Ormiston', 'Four Square Botany Junction', 'Warehouse']",132.15880000000004,15,330.3970000000001,3000
"['Warehouse', 'Four Square Ellerslie', 'New World Ormiston', 'New World Stonefields', 'New World Remuera', ""Pak 'n Save Royal Oak"", 'New World Mt Roskill', 'Warehouse']",154.70500000000013,16,386.76250000000033,3000
"['Warehouse', 'Four Square St Heliers', 'New World Stonefields', 'Four Square Ellerslie', 'New World Remuera', 'Warehouse']",109.55340000000002,8,273.8835,3000
"['Warehouse', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'New World Stonefields', 'Four Square Ellerslie', 'New World Remuera', 'New World Mt Roskill', 'Warehouse']",126.35800000000003,15,315.8950000000001,3000
"['Warehouse', 'Four Square Botany Junction', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'New World Stonefields', 'Four Square Ellerslie', 'New World Remuera', 'New World Mt Roskill', 'Warehouse']",167.68480000000008,15,419.2120000000002,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Pakuranga Heights', ""Pak 'n Save Royal Oak"", 'Warehouse']",94.2992,6,235.748,3000
