Route,Time,Demand,Cost,MainfreightCost
"['Warehouse', ""Pak 'n Save Ormiston"", 'New World Botany', 'Warehouse']",118.10440000000003,14,295.2610000000001,3000
"['Warehouse', ""Pak 'n Save Botany"", 'Four Square Ellerslie', 'Warehouse']",115.30859999999998,12,288.27149999999995,3000
"['Warehouse', 'Four Square Ellerslie', ""Pak 'n Save Sylvia Park"", 'Four Square Pakuranga Heights', 'Warehouse']",104.91893333333343,12,262.2973333333336,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', ""Pak 'n Save Sylvia Park"", 'Four Square Pakuranga Heights', 'Warehouse']",118.58359999999999,15,296.45899999999995,3000
"['Warehouse', 'Four Square Botany Junction', 'Four Square Cockle Bay', 'New World Howick', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', 'Warehouse']",152.00133333333324,16,380.0033333333331,3000
"['Warehouse', 'New World Eastridge', 'Four Square St Heliers', ""Pak 'n Save Royal Oak"", 'Warehouse']",108.0022,16,270.0055,3000
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Glen Innes"", 'Four Square St Heliers', 'Four Square Ellerslie', 'Warehouse']",135.4169666666666,15,338.5424166666665,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Pakuranga Heights', ""Pak 'n Save Royal Oak"", 'Warehouse']",108.01573333333333,13,270.03933333333333,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Botany Junction', 'Four Square Pakuranga Heights', ""Pak 'n Save Royal Oak"", 'Warehouse']",142.6878666666667,15,356.7196666666668,3000
"['Warehouse', ""Pak 'n Save Ormiston"", 'New World Mt Roskill', 'Warehouse']",108.41616666666661,13,271.04041666666654,3000
"['Warehouse', 'Four Square Cockle Bay', ""Pak 'n Save Glen Innes"", 'Four Square Ellerslie', 'Warehouse']",154.10863333333322,14,385.27158333333307,3000
"['Warehouse', 'New World Eastridge', 'New World Mt Roskill', 'Warehouse']",92.18059999999998,12,230.45149999999998,3000
"['Warehouse', 'New World Eastridge', 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",97.93876666666667,15,244.8469166666667,3000
"['Warehouse', 'New World Howick', 'Four Square Pakuranga Heights', ""Pak 'n Save Royal Oak"", 'Warehouse']",127.44143333333338,16,318.60358333333346,3000
"['Warehouse', 'Four Square Pakuranga Heights', 'New World Ormiston', 'New World Mt Roskill', 'Warehouse']",129.1473333333334,14,322.8683333333335,3000
"['Warehouse', ""Pak 'n Save Sylvia Park"", 'Four Square Pakuranga Heights', 'New World Remuera', 'Warehouse']",115.7533,16,289.38325,3000
"['Warehouse', ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'New World Mt Roskill', 'Warehouse']",113.19596666666662,15,282.98991666666655,3000
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Botany Junction', 'Warehouse']",131.7163666666666,5,329.29091666666653,3000
"['Warehouse', 'Four Square Cockle Bay', ""Pak 'n Save Botany"", 'Four Square Botany Junction', 'Warehouse']",136.45299999999995,14,341.1324999999999,3000
"['Warehouse', 'New World Mt Roskill', 'Four Square Ellerslie', 'New World Eastridge', 'Warehouse']",113.54363333333342,15,283.85908333333356,3000
"['Warehouse', 'Four Square St Heliers', 'New World Remuera', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'Four Square Botany Junction', 'Warehouse']",181.99493333333322,16,454.9873333333331,3000
"['Warehouse', 'New World Stonefields', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'Four Square Botany Junction', 'Warehouse']",140.2318,14,350.5795,3000
"['Warehouse', 'New World Howick', ""Pak 'n Save Glen Innes"", 'Warehouse']",142.0166333333334,14,355.0415833333335,3000
"['Warehouse', 'New World Howick', ""Pak 'n Save Glen Innes"", 'Four Square St Heliers', 'Warehouse']",161.56596666666675,16,403.91491666666684,3000
"['Warehouse', ""Pak 'n Save Sylvia Park"", 'Four Square St Heliers', 'Warehouse']",114.79503333333338,9,286.9875833333335,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Pakuranga Heights', 'New World Botany', 'Four Square Botany Junction', 'Warehouse']",129.73553333333328,14,324.3388333333332,3000
"['Warehouse', 'Four Square Alberton', 'Four Square St Heliers', 'Four Square Pakuranga Heights', 'New World Botany', 'Four Square Botany Junction', 'Warehouse']",164.27140000000003,16,410.67850000000004,3000
"['Warehouse', 'Four Square Cockle Bay', 'New World Botany', 'Warehouse']",131.74226666666667,10,329.35566666666665,3000
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Ellerslie', 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",162.0447333333333,15,405.11183333333327,3000
"['Warehouse', 'New World Howick', 'Four Square Cockle Bay', ""Pak 'n Save Sylvia Park"", 'Warehouse']",150.2311000000001,16,375.57775000000026,3000
"['Warehouse', 'Four Square Ellerslie', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'Warehouse']",120.07696666666672,16,300.1924166666668,3000
"['Warehouse', 'Four Square Alberton', 'New World Remuera', 'Four Square St Heliers', 'Warehouse']",121.45059999999995,12,303.6264999999999,3000
"['Warehouse', 'Four Square Alberton', 'New World Remuera', 'Four Square St Heliers', 'Four Square Cockle Bay', 'Warehouse']",179.77666666666656,15,449.4416666666664,3000
"['Warehouse', 'New World Howick', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Warehouse']",141.5238,15,353.8095,3000
"['Warehouse', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'Four Square Cockle Bay', 'Warehouse']",147.54426666666672,16,368.86066666666676,3000
"['Warehouse', 'Four Square Pakuranga Heights', 'Four Square Cockle Bay', 'New World Botany', 'Four Square Botany Junction', 'Warehouse']",141.5779,14,353.94475,3000
"['Warehouse', 'New World Remuera', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'Warehouse']",107.487,12,268.7175,3000
"['Warehouse', 'New World Remuera', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'Four Square Botany Junction', 'Warehouse']",133.1790666666666,14,332.9476666666666,3000
"['Warehouse', 'New World Stonefields', 'Four Square St Heliers', 'Warehouse']",109.45496666666676,9,273.63741666666687,3000
"['Warehouse', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'Warehouse']",100.95206666666672,13,252.3801666666668,3000
"['Warehouse', 'Four Square Botany Junction', ""Pak 'n Save Sylvia Park"", 'New World Stonefields', 'Warehouse']",133.3846666666667,16,333.46166666666676,3000
"['Warehouse', 'Four Square Cockle Bay', 'New World Howick', 'Four Square Pakuranga Heights', 'Four Square St Heliers', 'Warehouse']",173.25989999999985,13,433.1497499999996,3000
"['Warehouse', 'Four Square Alberton', 'New World Remuera', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'Warehouse']",121.15143333333333,15,302.8785833333333,3000
"['Warehouse', ""Pak 'n Save Royal Oak"", 'Four Square Ellerslie', 'Four Square Botany Junction', 'Four Square Alberton', 'Warehouse']",144.60703333333328,16,361.5175833333332,3000
"['Warehouse', ""Pak 'n Save Ormiston"", 'New World Howick', 'Warehouse']",133.37723333333324,13,333.44308333333305,3000
"['Warehouse', ""Pak 'n Save Ormiston"", 'New World Howick', 'Four Square Ellerslie', 'Warehouse']",146.27866666666662,16,365.69666666666654,3000
"['Warehouse', 'Four Square Botany Junction', 'Four Square Ellerslie', 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",135.8969333333334,14,339.74233333333353,3000
"['Warehouse', 'Four Square Botany Junction', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",150.91726666666668,16,377.29316666666665,3000
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",140.58789999999996,14,351.4697499999999,3000
"['Warehouse', 'Four Square Botany Junction', 'Four Square Cockle Bay', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",149.02963333333332,16,372.5740833333333,3000
"['Warehouse', 'Four Square Ellerslie', 'New World Stonefields', 'Four Square St Heliers', 'Four Square Pakuranga Heights', 'Warehouse']",133.30763333333346,14,333.26908333333364,3000
"['Warehouse', 'Four Square Botany Junction', ""Pak 'n Save Botany"", 'Four Square Ellerslie', 'Warehouse']",122.35640000000004,14,305.89100000000013,3000
"['Warehouse', 'New World Eastridge', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'Warehouse']",126.54706666666661,11,316.3676666666665,3000
"['Warehouse', 'New World Eastridge', 'Four Square St Heliers', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'Warehouse']",143.72503333333324,13,359.3125833333331,3000
"['Warehouse', 'New World Eastridge', 'Four Square St Heliers', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'Four Square Cockle Bay', 'Warehouse']",190.97476666666648,16,477.4369166666662,3000
"['Warehouse', 'New World Ormiston', 'Four Square Botany Junction', ""Pak 'n Save Royal Oak"", 'Warehouse']",118.79503333333334,16,296.98758333333336,3000
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', 'Four Square Pakuranga Heights', 'Four Square Botany Junction', 'Warehouse']",134.91133333333337,13,337.2783333333334,3000
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Pakuranga Heights', 'Warehouse']",125.89983333333336,5,314.7495833333334,3000
"['Warehouse', 'Four Square Cockle Bay', 'New World Howick', 'Four Square Pakuranga Heights', 'Warehouse']",130.65816666666663,11,326.64541666666656,3000
"['Warehouse', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'Four Square Botany Junction', 'Warehouse']",113.87706666666662,16,284.6926666666666,3000
"['Warehouse', 'Four Square Alberton', 'New World Remuera', 'Warehouse']",69.71433333333333,10,174.28583333333333,3000
"['Warehouse', 'Four Square Alberton', 'New World Remuera', 'Four Square Pakuranga Heights', 'Warehouse']",111.8946666666667,12,279.73666666666674,3000
"['Warehouse', 'Four Square Alberton', 'New World Remuera', 'Four Square St Heliers', 'Four Square Pakuranga Heights', 'Warehouse']",139.55373333333333,14,348.8843333333333,3000
"['Warehouse', 'Four Square Alberton', 'New World Remuera', 'Four Square St Heliers', 'Four Square Pakuranga Heights', 'Four Square Botany Junction', 'Warehouse']",165.24579999999995,16,413.11449999999985,3000
"['Warehouse', 'New World Howick', ""Pak 'n Save Botany"", 'Warehouse']",128.02620000000002,15,320.06550000000004,3000
"['Warehouse', 'Four Square Ellerslie', 'New World Botany', 'Four Square Botany Junction', 'Warehouse']",119.50903333333332,12,298.77258333333333,3000
"['Warehouse', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'New World Botany', 'Four Square Botany Junction', 'Warehouse']",125.32763333333332,14,313.31908333333325,3000
"['Warehouse', 'Four Square Ellerslie', 'Four Square St Heliers', 'Four Square Pakuranga Heights', 'New World Botany', 'Four Square Botany Junction', 'Warehouse']",156.3562666666667,16,390.8906666666668,3000
"['Warehouse', ""Pak 'n Save Royal Oak"", 'Four Square Alberton', 'Four Square Botany Junction', 'Warehouse']",137.9108666666666,13,344.7771666666665,3000
"['Warehouse', 'Four Square Cockle Bay', 'New World Howick', 'Warehouse']",127.18153333333323,9,317.9538333333331,3000
"['Warehouse', 'Four Square Cockle Bay', 'New World Howick', 'Four Square Pakuranga Heights', 'Four Square Botany Junction', 'Warehouse']",156.35023333333325,13,390.87558333333317,3000
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', 'Four Square Pakuranga Heights', 'Warehouse']",109.21926666666675,11,273.0481666666669,3000
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', 'Four Square Pakuranga Heights', 'Four Square Cockle Bay', 'Warehouse']",156.469,14,391.17249999999996,3000
"['Warehouse', 'Four Square Alberton', 'New World Mt Roskill', 'Four Square Pakuranga Heights', 'Four Square Cockle Bay', 'Four Square Botany Junction', 'Warehouse']",161.2488,16,403.122,3000
"['Warehouse', 'New World Eastridge', 'New World Stonefields', 'Four Square Ellerslie', 'Warehouse']",100.14166666666661,16,250.35416666666652,3000
"['Warehouse', 'New World Howick', 'New World Botany', 'Warehouse']",128.09526666666676,13,320.2381666666669,3000
"['Warehouse', 'New World Howick', 'New World Botany', 'Four Square Ellerslie', 'Warehouse']",138.41323333333338,16,346.0330833333335,3000
"['Warehouse', 'New World Botany', 'New World Ormiston', 'Four Square Botany Junction', 'Warehouse']",119.74143333333333,15,299.35358333333335,3000
"['Warehouse', ""Pak 'n Save Botany"", ""Pak 'n Save Ormiston"", 'Warehouse']",120.49933333333337,16,301.2483333333334,3000
"['Warehouse', ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'Warehouse']",100.9299,9,252.32475000000002,3000
"['Warehouse', 'Four Square Alberton', 'New World Remuera', 'New World Mt Roskill', 'Warehouse']",79.28213333333333,16,198.20533333333333,3000
"['Warehouse', 'Four Square Alberton', 'Four Square St Heliers', ""Pak 'n Save Glen Innes"", 'Four Square Ellerslie', 'Warehouse']",125.46810000000005,16,313.6702500000001,3000
"['Warehouse', 'Four Square Ellerslie', 'New World Stonefields', 'Four Square Pakuranga Heights', 'Warehouse']",105.77900000000008,12,264.4475000000002,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'New World Stonefields', 'Four Square Pakuranga Heights', 'Warehouse']",119.44366666666667,15,298.6091666666667,3000
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Ellerslie', 'Warehouse']",133.57556666666662,6,333.93891666666656,3000
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Pakuranga Heights', 'Four Square Ellerslie', 'Warehouse']",138.8012666666666,8,347.0031666666665,3000
"['Warehouse', 'Four Square Cockle Bay', 'Four Square Pakuranga Heights', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Warehouse']",146.95856666666666,15,367.39641666666665,3000
"['Warehouse', 'New World Mt Roskill', ""Pak 'n Save Royal Oak"", 'Four Square Pakuranga Heights', 'Warehouse']",99.33433333333338,16,248.33583333333345,3000
"['Warehouse', 'New World Howick', 'Four Square Pakuranga Heights', 'Warehouse']",117.83303333333339,8,294.5825833333335,3000
"['Warehouse', 'New World Botany', 'Four Square Botany Junction', 'Warehouse']",108.65183333333334,9,271.62958333333336,3000
"['Warehouse', 'New World Botany', ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'Warehouse']",122.18653333333336,16,305.4663333333334,3000
"['Warehouse', ""Pak 'n Save Sylvia Park"", 'Four Square Alberton', 'Warehouse']",93.97166666666661,10,234.9291666666665,3000
"['Warehouse', ""Pak 'n Save Sylvia Park"", 'Four Square Alberton', 'New World Mt Roskill', 'Warehouse']",95.23816666666666,16,238.09541666666664,3000
"['Warehouse', ""Pak 'n Save Botany"", 'New World Botany', 'Warehouse']",111.77010000000004,16,279.4252500000001,3000
"['Warehouse', 'Four Square Botany Junction', ""Pak 'n Save Glen Innes"", 'Four Square Ellerslie', 'Warehouse']",140.345,13,350.8625,3000
"['Warehouse', 'Four Square Botany Junction', ""Pak 'n Save Glen Innes"", 'Four Square Ellerslie', 'Four Square Alberton', 'Warehouse']",167.54766666666663,16,418.86916666666656,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', ""Pak 'n Save Royal Oak"", 'Warehouse']",117.27249999999994,16,293.1812499999998,3000
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Royal Oak"", 'Warehouse']",94.35106666666675,10,235.87766666666687,3000
"['Warehouse', 'Four Square Cockle Bay', ""Pak 'n Save Botany"", 'Warehouse']",131.67319999999995,12,329.1829999999999,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Ormiston', 'New World Remuera', 'Warehouse']",127.28836666666666,15,318.2209166666666,3000
"['Warehouse', 'Four Square Alberton', 'New World Botany', 'Four Square Pakuranga Heights', 'Warehouse']",123.34713333333332,12,308.3678333333333,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Ellerslie', 'New World Botany', 'Four Square Pakuranga Heights', 'Warehouse']",132.60389999999995,15,331.5097499999999,3000
"['Warehouse', 'Four Square Pakuranga Heights', 'New World Ormiston', 'Four Square Botany Junction', 'New World Mt Roskill', 'Warehouse']",133.92736666666673,16,334.81841666666685,3000
"['Warehouse', 'Four Square Alberton', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Four Square Botany Junction', 'Warehouse']",140.5188,15,351.29699999999997,3000
"['Warehouse', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', 'Warehouse']",109.20040000000003,11,273.0010000000001,3000
"['Warehouse', 'Four Square Alberton', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', 'Warehouse']",122.86506666666673,14,307.16266666666684,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Botany Junction', ""Pak 'n Save Botany"", 'Four Square Pakuranga Heights', 'Warehouse']",139.78100000000003,16,349.4525000000001,3000
"['Warehouse', 'Four Square Cockle Bay', ""Pak 'n Save Glen Innes"", 'Four Square St Heliers', 'Four Square Ellerslie', 'Warehouse']",170.11479999999983,16,425.2869999999996,3000
"['Warehouse', 'Four Square Alberton', 'Four Square St Heliers', ""Pak 'n Save Royal Oak"", 'Warehouse']",117.39340000000009,13,293.4835000000002,3000
"['Warehouse', 'Four Square Alberton', 'Four Square St Heliers', 'Four Square Pakuranga Heights', ""Pak 'n Save Royal Oak"", 'Warehouse']",142.55160000000006,15,356.37900000000013,3000
"['Warehouse', 'Four Square Cockle Bay', 'Four Square St Heliers', 'Four Square Ellerslie', ""Pak 'n Save Royal Oak"", 'Warehouse']",169.53683333333316,16,423.84208333333294,3000
"['Warehouse', 'Four Square Pakuranga Heights', 'Warehouse']",61.6733333333334,2,154.1833333333335,3000
"['Warehouse', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', 'Warehouse']",93.99943333333337,5,234.99858333333344,3000
"['Warehouse', 'Four Square Ellerslie', 'Four Square St Heliers', 'Four Square Pakuranga Heights', ""Pak 'n Save Royal Oak"", 'Warehouse']",134.63646666666676,15,336.59116666666694,3000
"['Warehouse', 'Four Square Cockle Bay', 'Warehouse']",91.81183333333331,3,229.52958333333328,3000
"['Warehouse', 'Four Square Cockle Bay', ""Pak 'n Save Royal Oak"", 'Warehouse']",130.28253333333322,11,325.706333333333,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Cockle Bay', ""Pak 'n Save Royal Oak"", 'Warehouse']",143.94719999999995,14,359.8679999999999,3000
"['Warehouse', 'Four Square Alberton', 'Four Square Botany Junction', 'Four Square Cockle Bay', ""Pak 'n Save Royal Oak"", 'Warehouse']",162.25706666666656,16,405.6426666666664,3000
"['Warehouse', 'Four Square Botany Junction', 'Warehouse']",63.2081666666667,2,158.02041666666673,3000
"['Warehouse', 'New World Mt Roskill', 'Four Square Ellerslie', 'Warehouse']",72.99570000000004,9,182.4892500000001,3000
"['Warehouse', 'New World Mt Roskill', ""Pak 'n Save Sylvia Park"", 'Four Square Ellerslie', 'Warehouse']",93.83326666666669,16,234.58316666666673,3000
"['Warehouse', 'New World Remuera', 'Four Square Botany Junction', 'New World Mt Roskill', 'Warehouse']",122.5132,15,306.283,3000
"['Warehouse', 'New World Howick', 'Warehouse']",82.826,6,207.065,3000
"['Warehouse', 'Four Square Ellerslie', 'New World Howick', 'Warehouse']",123.61316666666661,9,309.0329166666665,3000
"['Warehouse', 'Four Square Ellerslie', 'New World Howick', 'Four Square Pakuranga Heights', 'Warehouse']",127.0898,11,317.72450000000003,3000
"['Warehouse', 'Four Square Ellerslie', 'Four Square Cockle Bay', 'New World Howick', 'Four Square Pakuranga Heights', 'Warehouse']",139.91493333333338,14,349.78733333333344,3000
"['Warehouse', 'New World Botany', 'Warehouse']",75.3371666666667,7,188.34291666666678,3000
"['Warehouse', 'New World Botany', 'Four Square Pakuranga Heights', 'Warehouse']",108.08203333333338,9,270.20508333333345,3000
"['Warehouse', 'Four Square Botany Junction', 'New World Botany', 'Four Square Pakuranga Heights', 'Warehouse']",114.95040000000009,11,287.3760000000002,3000
"['Warehouse', 'New World Ormiston', 'Warehouse']",68.0748333333334,6,170.1870833333335,3000
"['Warehouse', 'New World Ormiston', 'Four Square Botany Junction', 'Warehouse']",98.48456666666672,8,246.21141666666682,3000
"['Warehouse', 'New World Ormiston', ""Pak 'n Save Ormiston"", 'Four Square Botany Junction', 'Warehouse']",105.73186666666672,15,264.3296666666668,3000
"['Warehouse', ""Pak 'n Save Botany"", 'Warehouse']",77.54599999999999,9,193.86499999999998,3000
"['Warehouse', ""Pak 'n Save Botany"", 'Four Square Botany Junction', 'Warehouse']",111.7442,11,279.3605,3000
"['Warehouse', 'Four Square Pakuranga Heights', ""Pak 'n Save Botany"", 'Four Square Botany Junction', 'Warehouse']",117.56280000000004,13,293.9070000000001,3000
"['Warehouse', 'Four Square Ellerslie', 'Four Square Pakuranga Heights', ""Pak 'n Save Botany"", 'Four Square Botany Junction', 'Warehouse']",126.81956666666665,16,317.0489166666666,3000
"['Warehouse', ""Pak 'n Save Ormiston"", 'Warehouse']",69.8215,7,174.55375,3000
"['Warehouse', ""Pak 'n Save Ormiston"", ""Pak 'n Save Royal Oak"", 'Warehouse']",116.46056666666662,15,291.15141666666653,3000
"['Warehouse', 'New World Long Bay', 'New World Browns Bay', 'Four Square Alberton', 'Warehouse']",153.44806666666668,15,383.6201666666667,3000
"['Warehouse', 'Four Square Alberton', 'New World Birkenhead', 'New World Victoria Park', 'Warehouse']",109.96826666666671,16,274.92066666666676,3000
"['Warehouse', 'Four Square Torbay', 'New World Long Bay', 'New World Victoria Park', 'Warehouse']",145.18269999999998,15,362.95675,3000
"['Warehouse', 'New World Devonport', 'New World Victoria Park', 'Four Square Alberton', 'Warehouse']",138.4018,16,346.0045,3000
"['Warehouse', 'Four Square Torbay', 'New World Birkenhead', 'New World Victoria Park', 'Warehouse']",167.79853333333338,16,419.49633333333344,3000
"['Warehouse', 'Four Square Torbay', 'New World Milford', 'New World Victoria Park', 'Warehouse']",160.1718,15,400.42949999999996,3000
"['Warehouse', 'Four Square Alberton', 'New World Milford', 'New World Metro Shore City', 'Warehouse']",111.79596666666666,16,279.48991666666666,3000
"['Warehouse', 'Four Square Torbay', 'New World Long Bay', 'New World Metro Queen St', 'Warehouse']",148.4955666666666,15,371.2389166666665,3000
"['Warehouse', 'New World Devonport', 'New World Milford', 'Four Square Alberton', 'Warehouse']",147.6744666666666,16,369.1861666666665,3000
"['Warehouse', 'Four Square Lancaster', 'New World Milford', 'Warehouse']",121.48749999999998,8,303.71874999999994,3000
"['Warehouse', 'New World Metro Shore City', 'New World Milford', 'Four Square Torbay', 'Warehouse']",160.76913333333323,16,401.9228333333331,3000
"['Warehouse', 'New World Birkenhead', 'Four Square Lancaster', 'New World Milford', 'Warehouse']",128.291,15,320.72749999999996,3000
"['Warehouse', 'New World Browns Bay', 'Four Square Torbay', 'New World Metro Shore City', 'Warehouse']",157.21546666666657,16,393.0386666666664,3000
"['Warehouse', 'New World Metro Shore City', 'New World Metro Queen St', 'Four Square Alberton', 'Warehouse']",110.6381666666666,16,276.5954166666665,3000
"['Warehouse', 'New World Birkenhead', ""Pak 'n Save Wairau Road"", 'Warehouse']",109.37796666666661,15,273.44491666666653,3000
"['Warehouse', 'New World Birkenhead', 'Four Square Lancaster', 'New World Victoria Park', 'Warehouse']",117.1596,15,292.899,3000
"['Warehouse', 'Four Square Torbay', 'New World Albany', 'Warehouse']",140.23513333333324,10,350.5878333333331,3000
"['Warehouse', 'New World Long Bay', ""Pak 'n Save Albany"", 'Warehouse']",136.05706666666663,14,340.14266666666657,3000
"['Warehouse', 'Four Square Lancaster', 'New World Long Bay', ""Pak 'n Save Albany"", 'Warehouse']",164.89633333333325,16,412.2408333333331,3000
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Mt Albert"", 'Warehouse']",100.38040000000011,16,250.95100000000028,3000
"['Warehouse', 'Four Square Alberton', 'New World Victoria Park', 'Warehouse']",66.71436666666672,9,166.7859166666668,3000
"['Warehouse', 'Four Square Lancaster', 'New World Metro Shore City', 'New World Victoria Park', 'Warehouse']",129.52113333333324,15,323.8028333333331,3000
"['Warehouse', 'Four Square Alberton', 'New World Browns Bay', 'New World Victoria Park', 'Warehouse']",144.70249999999996,15,361.75624999999985,3000
"['Warehouse', 'New World Albany', 'New World Browns Bay', 'Four Square Lancaster', 'Warehouse']",162.8798666666666,15,407.1996666666665,3000
"['Warehouse', ""Pak 'n Save Wairau Road"", ""Pak 'n Save Albany"", 'Warehouse']",117.73689999999999,16,294.34225,3000
"['Warehouse', 'Four Square Torbay', ""Pak 'n Save Albany"", 'Four Square Lancaster', 'Warehouse']",171.9679666666666,13,429.9199166666665,3000
"['Warehouse', ""Pak 'n Save Albany"", 'New World Browns Bay', 'Warehouse']",130.99489999999997,14,327.48724999999996,3000
"['Warehouse', 'Four Square Lancaster', ""Pak 'n Save Albany"", 'New World Browns Bay', 'Warehouse']",159.83416666666662,16,399.58541666666656,3000
"['Warehouse', 'Four Square Torbay', ""Pak 'n Save Albany"", 'Four Square Lancaster', 'Four Square Alberton', 'Warehouse']",186.26473333333323,16,465.66183333333305,3000
"['Warehouse', 'Four Square Lancaster', 'New World Metro Queen St', 'Warehouse']",113.66919999999986,8,284.17299999999966,3000
"['Warehouse', 'Four Square Torbay', 'Four Square Alberton', ""Pak 'n Save Mt Albert"", 'Warehouse']",146.58899999999994,14,366.47249999999985,3000
"['Warehouse', 'Four Square Torbay', 'New World Metro Shore City', 'New World Victoria Park', 'Warehouse']",157.07430000000002,16,392.68575000000004,3000
"['Warehouse', 'Four Square Torbay', 'New World Victoria Park', 'New World Metro Queen St', 'Warehouse']",149.66339999999988,15,374.1584999999997,3000
"['Warehouse', 'Four Square Lancaster', 'New World Metro Shore City', 'New World Metro Queen St', 'Warehouse']",132.83399999999983,15,332.08499999999964,3000
"['Warehouse', 'New World Milford', ""Pak 'n Save Mt Albert"", 'Warehouse']",101.38069999999995,14,253.45174999999986,3000
"['Warehouse', 'Four Square Lancaster', 'New World Milford', ""Pak 'n Save Mt Albert"", 'Warehouse']",132.53696666666656,16,331.3424166666664,3000
"['Warehouse', ""Pak 'n Save Albany"", 'New World Victoria Park', 'Warehouse']",113.10500000000013,14,282.76250000000033,3000
"['Warehouse', 'Four Square Lancaster', ""Pak 'n Save Albany"", 'New World Victoria Park', 'Warehouse']",141.94426666666675,16,354.8606666666669,3000
"['Warehouse', 'Four Square Alberton', 'New World Metro Queen St', 'Warehouse']",68.39436666666657,9,170.98591666666644,3000
"['Warehouse', 'Four Square Lancaster', 'New World Devonport', 'New World Metro Shore City', 'Warehouse']",161.38326666666663,16,403.45816666666656,3000
"['Warehouse', 'New World Birkenhead', ""Pak 'n Save Mt Albert"", 'Warehouse']",97.16506666666656,15,242.9126666666664,3000
"['Warehouse', 'Four Square Lancaster', 'New World Milford', 'New World Victoria Park', 'Warehouse']",131.6755,14,329.18875,3000
"['Warehouse', 'New World Albany', ""Pak 'n Save Mt Albert"", 'Warehouse']",116.17519999999995,15,290.4379999999999,3000
"['Warehouse', 'Four Square Torbay', 'New World Browns Bay', 'New World Victoria Park', 'Warehouse']",147.58953333333332,15,368.9738333333333,3000
"['Warehouse', 'Four Square Lancaster', 'New World Metro Queen St', ""Pak 'n Save Mt Albert"", 'Warehouse']",124.71866666666658,16,311.79666666666645,3000
"['Warehouse', 'New World Birkenhead', 'New World Metro Shore City', 'Warehouse']",109.43606666666662,14,273.59016666666656,3000
"['Warehouse', 'New World Devonport', 'New World Milford', 'Warehouse']",133.37793333333337,13,333.4448333333334,3000
"['Warehouse', 'New World Devonport', 'New World Milford', 'Four Square Lancaster', 'Warehouse']",167.6583,15,419.14574999999996,3000
